Shelter,Animal ID#,Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1,Breed 2
E VALLEY,A1424623,9/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424661,9/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424763,9/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424836,9/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424840,9/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424919,9/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424921,9/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1424954,9/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425023,9/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425053,9/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425138,9/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425159,9/17/13,STRAY,LITTER,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1425162,9/17/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1425186,9/17/13,STRAY,DEAD,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1425389,9/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425390,9/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425401,9/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1425448,9/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425525,9/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425612,9/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425614,9/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425636,9/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425653,9/19/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425691,9/19/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1425702,9/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425712,9/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425756,9/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425775,9/20/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1425804,9/20/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1425960,9/20/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1425962,9/20/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1426163,9/21/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1426192,9/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426202,9/21/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1426325,9/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426325,10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426481,9/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426544,9/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426557,9/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426560,9/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426570,9/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426572,9/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426606,9/24/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1426606,9/30/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1426613,9/24/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426848,9/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1426931,9/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427248,9/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427251,9/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427455,9/26/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427593,9/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,MIX
E VALLEY,A1427600,9/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427611,9/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427668,8/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427671,8/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427673,8/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427704,9/27/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427873,9/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427890,9/28/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427920,9/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427921,9/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427927,9/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427934,9/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1427955,9/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428042,9/28/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428043,9/28/13,POS OWNER,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1428045,9/28/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428171,9/29/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428187,9/29/13,STRAY,ALIVE,CAT,SHORTHAIR,TONKINESE,
E VALLEY,A1428187,10/6/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,TONKINESE,
E VALLEY,A1428220,9/30/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428230,9/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428292,9/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428292,10/9/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428297,9/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428330,9/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428332,9/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428334,9/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428357,9/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428367,9/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428451,10/1/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1428526,10/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428620,10/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428748,10/2/13,STRAY,DEAD,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1428795,10/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428833,10/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428899,10/2/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1428900,10/2/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1428909,10/3/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1428938,10/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429094,10/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429148,10/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429223,10/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429240,10/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429245,10/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429265,10/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429365,10/4/13,PERS PROP,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429366,10/4/13,PERS PROP,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429377,10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429379,10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429400,10/5/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1429420,10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1429525,10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429715,10/7/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1429720,10/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429789,10/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429847,10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429886,10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1429898,10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1430095,10/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1430286,10/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1430288,10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1430433,10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1430451,10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1430837,10/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431032,10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431034,10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431111,10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1431189,10/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1431200,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1431254,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431259,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431355,10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431389,10/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1431390,10/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1431402,10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431086,10/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431234,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431255,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431256,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431257,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431258,10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431312,10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431312,10/29/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431324,10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431403,10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431405,10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431551,10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431566,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431568,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431709,10/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1431735,10/16/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431735,10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431371,10/14/13,PERS PROP,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431379,10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431458,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431563,10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1431564,10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1431583,10/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1431697,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431698,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431699,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431519,10/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431558,10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431587,10/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431696,10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431849,10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431903,10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431939,10/16/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1432022,10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431352,10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431353,10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431354,10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431404,10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431407,10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431560,10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432011,10/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432132,10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431999,10/17/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1432178,10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432195,10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432279,10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432292,10/18/13,OWNER SUR,ALIVE,CAT,LONGHAIR,MAINE COON,
E VALLEY,A1432295,10/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431851,10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1431887,10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432023,10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432024,10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432026,10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432377,10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432467,10/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1432528,10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432584,10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432585,10/19/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1432684,10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432759,10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,MIX
E VALLEY,A1432807,10/21/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1432935,10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432287,10/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432465,10/19/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1432466,10/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1432491,10/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432492,10/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432582,10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432625,10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432653,10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432676,10/20/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432666,10/20/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1432760,10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432781,10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432837,10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432880,10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432908,10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432949,10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433036,10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433072,10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433169,10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433209,10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433214,10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433238,10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433295,10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433377,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1433379,10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433380,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1433381,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1433429,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1432772,10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432907,10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432909,10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432912,10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1432914,10/21/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433122,10/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1433123,10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433147,10/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1433161,10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433170,10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433210,10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433212,10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433241,10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433242,10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433292,10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,BRITISH SH,
E VALLEY,A1433327,10/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433346,10/23/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433346,10/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433350,10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433445,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433446,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433456,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433497,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433513,10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433515,10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433517,10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433455,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433919,10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433920,10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433921,10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433970,10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433971,10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433174,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1433279,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1433281,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1433282,10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1433347,10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433348,10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433349,10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1433447,10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
